1.0902,2.4713
1.5264,1.4161
2.8109,0.9866
2.8291,1.5219
2.3916,2.8239
1.5936,1.9417
3.0458,1.7426
1.6409,1.0494
1.9422,3.2437
1.4245,3.3194
2.6299,2.8625
2.4467,2.8324
1.4663,2.8614
2.9253,2.7386
2.13,1.1723
2.9512,1.9456
3.2733,2.2773
0.56527,2.0042
2.5564,1.0808
1.2064,1.9427
2.5514,0.63618
2.4716,1.3357
2.4067,3.0699
3.1793,2.4076
2.7459,2.7916
2.1461,2.8809
2.4502,1.3544
1.3397,1.2641
2.1592,1.3041
1.3941,2.9564
2.7534,0.90204
3.2547,1.9667
1.5438,1.3849
2.5791,2.5303
2.6784,2.9454
3.4139,2.0769
0.85629,1.8148
1.6684,2.6987
1.0675,1.8414
2.5715,0.96243
3.2088,1.9391
2.6218,0.74232
1.1719,1.6516
1.321,2.7959
2.4906,2.3919
2.3479,2.5604
3.1684,1.1321
1.7748,1.2973
2.379,1.1936
1.1636,1.1342
1.6619,2.6074
3.8946,2.6924
2.489,1.2485
1.1172,1.2601
1.5771,2.6315
1.4391,2.6416
0.97484,1.5937
0.9016,1.4559
2.9325,2.7139
2.961,2.069
2.881,2.2155
1.1209,1.1169
1.4312,2.9768
3.0495,2.3969
2.5057,2.8541
1.7135,2.9633
1.5169,2.8192
2.4154,1.266
1.4685,1.2089
1.42,3.0704
1.0542,1.6505
2.5167,2.8749
0.88906,1.6694
2.3707,1.1401
3.3087,1.9426
1.5814,1.4581
0.84515,2.1338
1.1103,1.9488
0.7622,2.2931
1.6677,1.1064
2.7618,2.8093
2.7624,1.4647
1.3231,0.79697
2.4146,1.6484
1.9516,2.7827
1.8273,2.6048
1.6532,2.9384
2.7572,3.2305
1.8815,2.9082
1.9906,1.4856
3.0798,2.0782
1.4005,1.1126
0.69372,1.5244
2.7922,1.7552
1.1808,1.7875
2.1168,2.5916
3.1754,1.487
2.7898,1.1661
1.8285,2.5023
2.2804,0.41862
2.2083,2.4025
1.7286,1.4109
2.4433,2.5788
3.428,1.9515
2.5161,3.0161
3.0031,1.2427
1.7377,0.93634
1.5335,0.74747
1.4388,2.2329
3.0759,1.8499
